#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 06 05 00 50 283 10.5 13.2  3.23  8.33  6.50 999 1017.2  12.0  11.7 999.0 99.0 99.00
2011 06 05 01 50 230 11.2 14.2  2.91  8.33  6.25 999 1017.7  11.7  11.6 999.0 99.0 99.00
2011 06 05 02 50 245 10.9 13.3  2.96  8.33  6.42 999 1018.1  11.6  11.6 999.0 99.0 99.00
2011 06 05 03 50 280 10.7 12.5  2.68  9.09  6.12 999 1018.7  11.2  11.6 999.0 99.0 99.00
2011 06 05 04 50 285 10.1 12.1  2.90  8.33  6.29 999 1019.2  11.1  11.6 999.0 99.0 99.00
2011 06 05 05 50 291  9.2 11.4  2.94  8.33  6.24 999 1020.0  11.1  11.6 999.0 99.0 99.00
2011 06 05 06 50 302  8.9 10.7  2.66  8.33  6.06 999 1020.3  10.9  11.6 999.0 99.0 99.00
2011 06 05 07 50 291  8.6 10.7  2.62  7.69  6.18 999 1020.3  10.8  11.6 999.0 99.0 99.00
2011 06 05 08 50 300  8.7 10.4  2.40  7.69  6.02 999 1019.9  10.7  11.6 999.0 99.0 99.00
2011 06 05 09 50 294  7.8  9.8  2.27  7.69  5.94 999 1020.2  10.6  11.6 999.0 99.0 99.00
2011 06 05 10 50 297  7.5  9.3  2.27  7.69  5.85 999 1020.1  10.8  11.6 999.0 99.0 99.00
2011 06 05 11 50 272  9.0 10.7  2.15  7.14  5.84 999 1019.6  10.8  11.6 999.0 99.0 99.00
2011 06 05 12 50 275  8.0  9.8  2.15  7.14  5.80 999 1019.9  11.0  11.6 999.0 99.0 99.00
2011 06 05 13 50 274  8.0  9.7  1.97  7.69  5.59 999 1020.2  10.7  11.6 999.0 99.0 99.00
2011 06 05 14 50 285  8.2 10.2  2.01  7.69  5.70 999 1020.9  10.8  11.6 999.0 99.0 99.00
2011 06 05 15 50 289  8.3 10.6  1.84  7.69  5.58 999 1021.1  10.8  11.6 999.0 99.0 99.00
2011 06 05 16 50 279  7.5  9.0  1.76  7.69  5.58 999 1021.2  10.7  11.6 999.0 99.0 99.00
2011 06 05 17 50 286  6.8  8.4  1.90  7.69  5.65 999 1021.3  10.8  11.6 999.0 99.0 99.00
2011 06 05 18 50 265  7.3  9.7  1.87  7.69  5.85 999 1021.7  10.8  11.6 999.0 99.0 99.00
2011 06 05 19 50 268  7.7  9.2  1.95  7.14  5.83 999 1021.9  10.9  11.6 999.0 99.0 99.00
2011 06 05 20 50 261  8.3  9.9  1.94  7.14  5.87 999 1021.7  11.3  11.7 999.0 99.0 99.00
2011 06 05 21 50 264  8.6 10.4  1.92  7.14  5.83 999 1022.0  11.5  11.7 999.0 99.0 99.00
2011 06 05 22 50 268  8.8 10.7  2.14  7.69  6.05 999 1021.8  11.6  11.7 999.0 99.0 99.00
2011 06 05 23 50 277  8.9 10.7  2.12  7.14  5.95 999 1021.8  11.6  11.7 999.0 99.0 99.00
2011 06 06 00 50 273  7.4  8.6  1.89  7.14  5.66 999 1021.8  11.7  11.7 999.0 99.0 99.00
2011 06 06 01 50 265  7.7  9.4  1.98  6.67  5.75 999 1021.8  11.7  11.7 999.0 99.0 99.00
2011 06 06 02 50 263  7.3  8.8  1.97  7.14  5.79 999 1021.9  11.7  11.7 999.0 99.0 99.00
2011 06 06 03 50 270  7.9  9.9  1.88  7.14  5.67 999 1022.1  11.7  11.7 999.0 99.0 99.00
2011 06 06 04 50 269  8.2  9.6  1.81  7.14  5.45 999 1022.2  11.6  11.7 999.0 99.0 99.00
2011 06 06 05 50 270  8.0  9.8  1.82  7.69  5.47 999 1022.8  11.6  11.7 999.0 99.0 99.00
2011 06 06 06 50 265  8.1  9.8  1.78  7.14  5.58 999 1022.7  11.6  11.7 999.0 99.0 99.00
2011 06 06 07 50 262  7.7  9.9  1.88  7.69  5.77 999 1022.7  11.5  11.7 999.0 99.0 99.00
2011 06 06 08 50 262  8.7 10.1  1.92  6.67  5.57 999 1022.4  11.4  11.7 999.0 99.0 99.00
2011 06 06 09 50 259  8.4  9.5  1.89  7.69  5.86 999 1022.2  11.4  11.7 999.0 99.0 99.00
2011 06 06 10 50 263  8.8 10.6  1.83  7.69  5.63 999 1022.0  10.9  11.7 999.0 99.0 99.00
2011 06 06 11 50 261  8.3 10.4  1.90  8.33  5.84 999 1021.9  11.1  11.7 999.0 99.0 99.00
2011 06 06 12 50 267  9.5 11.5  1.97  7.69  5.79 999 1021.9  10.3  11.7 999.0 99.0 99.00
2011 06 06 13 50 257  9.1 11.0  1.90 12.12  5.73 999 1022.2  10.5  11.7 999.0 99.0 99.00
2011 06 06 14 50 255  9.1 11.0  2.03  7.69  5.81 999 1022.4  10.4  11.7 999.0 99.0 99.00
2011 06 06 15 50 248  9.3 11.1  2.02  7.14  5.73 999 1022.7  11.2  11.7 999.0 99.0 99.00
2011 06 06 16 50 263 10.2 12.4  2.16 12.90  5.72 999 1023.2  10.5  11.7 999.0 99.0 99.00
2011 06 06 17 50 260 10.5 12.0  2.12  7.69  5.76 999 1023.2  10.6  11.7 999.0 99.0 99.00
2011 06 06 18 50 266  9.1 10.7  2.07  6.67  5.62 999 1023.7  10.4  11.7 999.0 99.0 99.00
2011 06 06 19 50 263  8.8 11.5  2.00  7.14  5.74 999 1024.0  11.3  11.7 999.0 99.0 99.00
2011 06 06 20 50 263  9.0 11.8  2.16 12.12  5.96 999 1024.1  11.0  11.7 999.0 99.0 99.00
2011 06 06 21 50 260  8.9 10.2  2.32  7.69  6.14 999 1024.3  11.5  11.7 999.0 99.0 99.00
2011 06 06 22 50 999  8.8 10.5  2.34  6.67  6.25 999 1024.4  11.5  11.7 999.0 99.0 99.00
2011 06 06 23 50 999  9.5 11.3  2.48  7.69  6.29 999 1024.4  11.4  11.7 999.0 99.0 99.00
2011 06 07 00 50 999  9.2 10.9  2.52  7.14  6.26 999 1024.5  11.5  11.7 999.0 99.0 99.00
2011 06 07 01 50 999  9.0 10.5  2.48  7.14  6.23 999 1024.4  11.5  11.7 999.0 99.0 99.00
2011 06 07 02 50 999  9.5 11.0  2.46 12.12  6.29 999 1024.7  11.4  11.7 999.0 99.0 99.00
2011 06 07 03 50 999  8.8 11.4  2.44 11.43  6.37 999 1025.1  11.3  11.7 999.0 99.0 99.00
2011 06 07 04 50 999  8.1  9.8  2.67  8.33  6.58 999 1025.5  11.1  11.7 999.0 99.0 99.00
2011 06 07 05 50 999  8.1  9.8  2.61  8.33  6.51 999 1025.9  11.1  11.7 999.0 99.0 99.00
2011 06 07 06 50 999  8.9 10.7  2.90 11.43  7.01 999 1026.1  10.9  11.7 999.0 99.0 99.00
2011 06 07 07 50 999  8.2 10.3  2.95 10.00  7.03 999 1026.2  10.9  11.7 999.0 99.0 99.00
2011 06 07 08 50 999  7.9  9.5  2.81  9.09  6.94 999 1025.9  10.9  11.7 999.0 99.0 99.00
2011 06 07 09 50 999  8.5 10.4  2.74  9.09  7.05 999 1025.6  10.8  11.7 999.0 99.0 99.00
2011 06 07 10 50 999  8.3  9.8  2.79 10.00  7.16 999 1025.7  10.8  11.7 999.0 99.0 99.00
2011 06 07 11 50 999  8.4 11.0  2.54  9.09  6.55 999 1025.8  10.6  11.6 999.0 99.0 99.00
2011 06 07 12 50 999  8.3 10.2  2.86 10.00  7.07 999 1025.8  10.8  11.6 999.0 99.0 99.00
2011 06 07 13 50 999  9.0 11.0  2.87 10.00  6.83 999 1026.1  10.8  11.6 999.0 99.0 99.00
2011 06 07 14 50 999  8.0  9.8  2.83 10.00  6.79 999 1026.4  10.7  11.6 999.0 99.0 99.00
2011 06 07 15 50 999  8.1 11.2  2.75 10.00  6.78 999 1026.8  10.6  11.6 999.0 99.0 99.00
2011 06 07 16 50 999  8.7 11.2  2.79 10.00  6.78 999 1027.3  10.7  11.6 999.0 99.0 99.00
2011 06 07 17 50 999  8.5 10.8  2.66 10.00  6.79 999 1027.2  10.7  11.6 999.0 99.0 99.00
2011 06 07 18 50 999  8.4  9.7  2.70  9.09  6.79 999 1027.0  10.8  11.6 999.0 99.0 99.00
2011 06 07 19 50 999  8.0 10.2  2.52 10.00  6.70 999 1027.0  10.8  11.7 999.0 99.0 99.00
2011 06 07 20 50 999  7.2  8.8  2.58 10.00  6.94 999 1027.0  10.8  11.7 999.0 99.0 99.00
2011 06 07 21 50 999  7.4  8.9  2.44 10.00  6.77 999 1027.2  10.9  11.7 999.0 99.0 99.00
2011 06 07 22 50 999  7.6  9.3  2.60 10.00  7.01 999 1027.1  10.9  11.7 999.0 99.0 99.00
2011 06 07 23 50 999  7.6  9.3  2.52 10.00  6.89 999 1027.2  11.0  11.7 999.0 99.0 99.00
2011 06 08 00 50 999  7.8  9.7  2.46 10.00  6.66 999 1027.0  11.1  11.7 999.0 99.0 99.00
2011 06 08 01 50 999  7.9  9.7 99.00 99.00 99.00 999 1027.0  11.1  11.7 999.0 99.0 99.00
2011 06 08 02 50 999  8.7 10.6  2.49  9.09  6.69 999 1027.0  11.1  11.7 999.0 99.0 99.00
2011 06 08 03 50 999  8.2 10.0  2.24 10.00  6.34 999 1027.1  11.0  11.7 999.0 99.0 99.00
2011 06 08 04 50 999  8.5 10.1  2.28 10.00  6.25 999 1027.3  10.9  11.7 999.0 99.0 99.00
2011 06 08 05 50 999  8.5 11.0  2.40  8.33  6.64 999 1027.5  11.0  11.7 999.0 99.0 99.00
2011 06 08 06 50 999  8.2 10.2  2.32  9.09  6.50 999 1027.6  10.8  11.7 999.0 99.0 99.00
2011 06 08 07 50 999  8.4 10.0  2.29  8.33  6.29 999 1027.4  10.9  11.7 999.0 99.0 99.00
2011 06 08 08 50 999  7.8  9.4  2.09  9.09  6.20 999 1027.1  10.9  11.7 999.0 99.0 99.00
2011 06 08 09 50 999  8.8 10.7  2.07  7.69  6.02 999 1026.7  10.8  11.7 999.0 99.0 99.00
2011 06 08 10 50 999  6.6  7.7  2.03 10.00  6.09 999 1026.5  10.8  11.7 999.0 99.0 99.00
2011 06 08 11 50 999  8.0  9.6  2.17 10.00  6.59 999 1026.3  10.8  11.7 999.0 99.0 99.00
2011 06 08 12 50 999  6.6  8.1  2.04 10.00  6.20 999 1026.3  10.7  11.6 999.0 99.0 99.00
2011 06 08 13 50 999  7.2  9.1  2.00 10.00  6.11 999 1026.4  10.7  11.6 999.0 99.0 99.00
2011 06 08 14 50 999  5.6  7.2  2.12  9.09  6.27 999 1026.6  10.5  11.6 999.0 99.0 99.00
2011 06 08 15 50 999  7.2  8.7  2.18 10.00  6.58 999 1026.5  10.7  11.6 999.0 99.0 99.00
2011 06 08 16 50 999  7.0  8.7  2.13  8.33  6.47 999 1026.7  10.6  11.6 999.0 99.0 99.00
2011 06 08 17 50 999  6.9  8.6  2.02  9.09  6.30 999 1026.9  10.7  11.6 999.0 99.0 99.00
2011 06 08 18 50 999  6.5  7.9  1.96  8.33  6.19 999 1026.9  10.7  11.6 999.0 99.0 99.00
2011 06 08 19 50 999  7.7  8.9  1.98 17.39  6.37 999 1027.0  10.7  11.7 999.0 99.0 99.00
2011 06 08 20 50 999  6.5  7.7  1.88  7.69  6.07 999 1027.2  10.8  11.7 999.0 99.0 99.00
2011 06 08 21 50 999  7.2  8.1  1.82  7.69  5.96 999 1027.0  11.0  11.7 999.0 99.0 99.00
2011 06 08 22 50 999  7.4  8.5  1.93 17.39  6.46 999 1027.1  11.0  11.7 999.0 99.0 99.00
2011 06 08 23 50 999  6.8  7.9  1.89  9.09  6.25 999 1027.1  11.0  11.7 999.0 99.0 99.00
2011 06 09 00 50 999  6.8  8.7  1.70 16.00  5.98 999 1026.8  10.8  11.7 999.0 99.0 99.00
2011 06 09 01 50 999  7.1  8.6  1.76 10.00  6.31 999 1026.6  10.8  11.7 999.0 99.0 99.00
2011 06 09 02 50 999  6.7  8.6  1.79  9.09  6.30 999 1026.5  10.8  11.7 999.0 99.0 99.00
2011 06 09 03 50 999  6.9  8.7  2.01 17.39  6.61 999 1026.5  10.6  11.7 999.0 99.0 99.00
2011 06 09 04 50 999  6.5  8.1  1.85  9.09  6.36 999 1026.7  10.5  11.7 999.0 99.0 99.00
2011 06 09 05 50 999  5.8  7.7  1.86  9.09  6.50 999 1027.0  10.6  11.7 999.0 99.0 99.00
2011 06 09 06 50 999  6.0  7.5  2.02 17.39  6.89 999 1026.7  10.6  11.7 999.0 99.0 99.00
2011 06 09 07 50 999  5.9  8.0  1.93  9.09  6.92 999 1026.6  10.5  11.7 999.0 99.0 99.00
2011 06 09 08 50 999  5.0  7.0  1.75  8.33  6.34 999 1026.6  10.3  11.7 999.0 99.0 99.00
2011 06 09 09 50 999  6.3  7.5  1.67 16.00  6.44 999 1026.6  10.5  11.6 999.0 99.0 99.00
2011 06 09 10 50 999  6.3  7.7  1.71 17.39  6.53 999 1026.5  10.5  11.6 999.0 99.0 99.00
2011 06 09 11 50 999  6.9  8.7  1.80 16.00  6.88 999 1026.3  10.6  11.6 999.0 99.0 99.00
2011 06 09 12 50 999  5.5  6.6  1.74 16.00  6.66 999 1026.4  10.5  11.6 999.0 99.0 99.00
2011 06 09 13 50 999  6.5  7.8  1.74 10.81  6.60 999 1026.6  10.6  11.6 999.0 99.0 99.00
2011 06 09 14 50 999  7.1  9.3  1.69 16.00  6.79 999 1026.9  10.7  11.6 999.0 99.0 99.00
2011 06 09 15 50 999  5.7  7.2  1.72 10.00  6.50 999 1026.9  10.8  11.6 999.0 99.0 99.00
2011 06 09 16 50 999  5.6  6.6  1.93 10.00  7.05 999 1026.9  11.0  11.6 999.0 99.0 99.00
2011 06 09 17 50 999  6.1  7.5  1.70 10.81  6.29 999 1026.8  11.1  11.7 999.0 99.0 99.00
2011 06 09 18 50 999  6.1  7.7  1.69 16.00  6.58 999 1027.2  11.2  11.7 999.0 99.0 99.00
2011 06 09 19 50 999  6.2  7.5  1.75 10.00  6.67 999 1027.5  11.3  11.8 999.0 99.0 99.00
2011 06 09 20 50 999  5.0  6.0  1.54 10.81  6.36 999 1027.6  11.4  11.8 999.0 99.0 99.00
2011 06 09 21 50 999  5.3  6.2  1.55 10.81  6.44 999 1027.5  11.4  11.9 999.0 99.0 99.00
2011 06 09 22 50 999  5.0  6.0  1.51 10.81  6.86 999 1027.4  11.5  11.9 999.0 99.0 99.00
2011 06 09 23 50 999  5.1  5.9  1.49 16.00  6.70 999 1026.9  11.5  12.0 999.0 99.0 99.00
2011 06 10 00 50 999  4.9  5.8  1.53 16.00  6.94 999 1026.7  11.4  12.0 999.0 99.0 99.00
2011 06 10 01 50 999  4.8  5.7  1.39 16.00  6.43 999 1026.4  11.0  12.0 999.0 99.0 99.00
2011 06 10 02 50 999  3.5  4.2  1.37 16.00  6.74 999 1026.2  10.9  12.0 999.0 99.0 99.00
2011 06 10 03 50 999  3.8  4.7  1.27 16.00  6.73 999 1026.0  11.1  11.9 999.0 99.0 99.00
2011 06 10 04 50 999  3.9  4.6  1.38 16.00  6.92 999 1026.1  11.2  11.9 999.0 99.0 99.00
2011 06 10 05 50 999  3.9  4.5  1.40 16.00  7.20 999 1025.9  11.3  11.9 999.0 99.0 99.00
2011 06 10 06 50 999  5.1  6.0  1.29 16.00  6.67 999 1025.9  11.5  11.9 999.0 99.0 99.00
2011 06 10 07 50 999  4.8  5.7  1.23 16.00  6.61 999 1025.5  11.6  11.9 999.0 99.0 99.00
2011 06 10 08 50 999  4.9  5.7  1.15 14.81  6.20 999 1024.9  11.7  11.9 999.0 99.0 99.00
2011 06 10 09 50 999  5.9  6.7  1.32 14.81  6.37 999 1024.3  11.6  11.9 999.0 99.0 99.00
2011 06 10 10 50 999  5.6  6.7  1.29 16.00  6.51 999 1024.2  11.5  11.9 999.0 99.0 99.00
2011 06 10 11 50 999  5.7  7.0  1.19 16.00  6.07 999 1023.8  11.2  11.9 999.0 99.0 99.00
2011 06 10 12 50 999  5.9  7.0  1.15 16.00  5.73 999 1023.8  10.8  11.9 999.0 99.0 99.00
2011 06 10 13 50 999  4.9  6.0  1.21 16.00  6.42 999 1023.8  11.2  11.8 999.0 99.0 99.00
2011 06 10 14 50 999  4.0  4.7  1.18 16.00  6.21 999 1023.9  11.2  11.8 999.0 99.0 99.00
2011 06 10 15 50 999  5.1  5.8  1.12 16.00  5.99 999 1023.8  11.4  11.8 999.0 99.0 99.00
2011 06 10 16 50 999  4.1  5.1  1.16 16.00  5.98 999 1024.2  11.1  11.8 999.0 99.0 99.00
2011 06 10 17 50 999  5.5  6.5  1.19 16.00  6.03 999 1023.7  11.4  11.9 999.0 99.0 99.00
2011 06 10 18 50 999  5.6  7.2  1.22 16.00  6.23 999 1023.8  11.5  11.9 999.0 99.0 99.00
2011 06 10 19 50 999  4.4  5.3  1.17 16.00  5.80 999 1023.9  11.3  12.0 999.0 99.0 99.00
2011 06 10 20 50 999  4.8  6.2  1.22 16.00  5.77 999 1023.4  11.2  12.0 999.0 99.0 99.00
2011 06 10 21 50 999  5.7  6.6  1.33  8.33  5.74 999 1023.2  11.1  12.0 999.0 99.0 99.00
2011 06 10 22 50 999  5.5  6.3  1.20  8.33  5.40 999 1022.9  11.5  12.1 999.0 99.0 99.00
2011 06 10 23 50 999  5.0  5.9  1.26  9.09  5.79 999 1022.4  11.4  12.1 999.0 99.0 99.00
2011 06 11 00 50 999  4.8  5.7  1.13 16.00  5.70 999 1021.8  11.4  12.1 999.0 99.0 99.00
2011 06 11 01 50 999  4.8  5.6  1.14 14.81  5.67 999 1020.8  11.2  12.1 999.0 99.0 99.00
2011 06 11 02 50 999  6.2  7.2  1.11 14.81  6.12 999 1020.1  11.1  12.1 999.0 99.0 99.00
2011 06 11 03 50 999  6.0  7.2  1.12 16.00  5.13 999 1019.3  10.6  12.1 999.0 99.0 99.00
2011 06 11 04 50 999  6.9  7.9  1.11 14.81  5.15 999 1018.6  10.7  12.1 999.0 99.0 99.00
2011 06 11 05 50 999  6.9  8.2  1.15 14.81  5.16 999 1018.2  11.2  12.0 999.0 99.0 99.00
2011 06 11 06 50 999  6.8  8.1  1.08 14.81  4.93 999 1017.3  11.6  12.0 999.0 99.0 99.00
2011 06 11 07 50 999  6.0  7.3  1.14 14.81  4.94 999 1016.4  12.0  12.0 999.0 99.0 99.00
2011 06 11 08 50 999  5.7  6.8  1.07 14.81  4.86 999 1015.8  12.0  12.0 999.0 99.0 99.00
2011 06 11 09 50 999  5.8  7.0  1.14 14.81  5.11 999 1015.0  12.0  12.0 999.0 99.0 99.00
2011 06 11 10 50 999  5.9  7.1  1.21 14.81  5.30 999 1014.6  11.8  12.0 999.0 99.0 99.00
2011 06 11 11 50 999  7.0  8.3  1.23 14.81  5.28 999 1014.3  11.7  12.0 999.0 99.0 99.00
2011 06 11 12 50 999  6.5  8.0  1.14  5.56  4.88 999 1014.2  11.6  12.0 999.0 99.0 99.00
2011 06 11 13 50 999  5.7  6.7  1.24 16.00  5.18 999 1014.3  11.6  11.9 999.0 99.0 99.00
2011 06 11 14 50 999  5.4  6.8  1.27 14.81  5.53 999 1015.0  11.8  11.9 999.0 99.0 99.00
2011 06 11 15 50 999  4.9  5.8  1.28  5.56  5.31 999 1015.2  12.0  11.9 999.0 99.0 99.00
2011 06 11 16 50 999  5.4  6.6  1.30 14.81  5.53 999 1015.7  12.1  12.0 999.0 99.0 99.00
2011 06 11 17 50 999  5.5  7.0  1.22 14.81  5.65 999 1016.3  12.1  12.1 999.0 99.0 99.00
2011 06 11 18 50 999  4.6  5.8  1.31 14.81  5.59 999 1016.5  11.7  12.2 999.0 99.0 99.00
2011 06 11 19 50 999  4.4  5.2  1.33  6.25  5.72 999 1016.9  11.9  12.2 999.0 99.0 99.00
2011 06 11 20 50 999  3.4  4.3  1.30 14.81  5.59 999 1017.2  12.3  12.4 999.0 99.0 99.00
2011 06 11 21 50 999  3.3  4.0  1.14 14.81  5.67 999 1017.4  12.0  12.5 999.0 99.0 99.00
2011 06 11 22 50 999  1.9  2.8  1.25  6.67  5.78 999 1017.4  12.6  12.8 999.0 99.0 99.00
2011 06 11 23 50 999  1.0  1.5  1.30 14.81  5.92 999 1017.1  12.8  12.9 999.0 99.0 99.00
2011 06 12 00 50 999  2.5  3.2  1.22 14.81  5.84 999 1017.3  12.5  13.1 999.0 99.0 99.00
2011 06 12 01 50 999  2.8  3.4  1.19 14.81  6.00 999 1017.3  12.7  13.0 999.0 99.0 99.00
2011 06 12 02 50 999  2.1  2.9  1.18 14.81  5.93 999 1017.2  11.8  12.9 999.0 99.0 99.00
2011 06 12 03 50 999  1.5  2.0  1.21 14.81  5.99 999 1017.2  11.9  13.1 999.0 99.0 99.00
2011 06 12 04 50 999  3.2  3.8  1.20  7.69  5.74 999 1016.9  11.8  13.1 999.0 99.0 99.00
2011 06 12 05 50 999  3.1  3.8  1.11 14.81  5.81 999 1017.3  11.6  12.9 999.0 99.0 99.00
2011 06 12 06 50 999  2.8  3.5  1.06  7.69  5.72 999 1017.2  11.3  12.8 999.0 99.0 99.00
2011 06 12 07 50 999  3.9  4.6  1.13 14.81  6.14 999 1016.6  11.1  12.5 999.0 99.0 99.00
2011 06 12 08 50 999  4.1  5.1  1.16 14.81  6.35 999 1016.0  11.2  12.7 999.0 99.0 99.00
2011 06 12 09 50 999  5.3  6.6  1.15 14.81  6.41 999 1015.4  11.1  12.6 999.0 99.0 99.00
2011 06 12 10 50 999  6.0  7.0  1.04 14.81  6.08 999 1014.6  10.9  12.4 999.0 99.0 99.00
2011 06 12 11 50 999  7.1  8.2  1.07 14.81  5.80 999 1013.8  11.2  12.4 999.0 99.0 99.00
2011 06 12 12 50 999  7.2  8.5  1.07  7.14  5.12 999 1013.3  11.6  12.3 999.0 99.0 99.00
2011 06 12 13 50 999  7.9  9.5  1.07 16.00  4.95 999 1012.7  11.8  12.3 999.0 99.0 99.00
2011 06 12 14 50 999  8.2  9.6  1.17 14.81  4.75 999 1012.2  12.2  12.2 999.0 99.0 99.00
2011 06 12 15 50 999  8.1  9.6  1.25 14.81  4.59 999 1011.9  12.3  12.2 999.0 99.0 99.00
2011 06 12 16 50 999  8.5  9.9  1.19 13.79  4.54 999 1011.9  12.5  12.2 999.0 99.0 99.00
2011 06 12 17 50 999  8.4 10.1  1.26 14.81  4.67 999 1012.0  12.5  12.2 999.0 99.0 99.00
2011 06 12 18 50 999  9.4 11.0  1.27  4.35  4.49 999 1012.2  12.6  12.2 999.0 99.0 99.00
2011 06 12 19 50 999  8.6 10.2  1.48 13.79  4.93 999 1012.7  12.5  12.2 999.0 99.0 99.00
2011 06 12 20 50 999  8.9 10.2  1.45 13.79  4.81 999 1013.1  12.5  12.2 999.0 99.0 99.00
2011 06 12 21 50 999  8.8 11.2  1.48  5.00  4.86 999 1013.1  12.6  12.1 999.0 99.0 99.00
2011 06 12 22 50 999  9.0 10.9  1.66  5.26  4.88 999 1013.2  12.4  12.1 999.0 99.0 99.00
2011 06 12 23 50 999  8.3 10.2  1.72  6.67  5.22 999 1013.5  12.2  12.1 999.0 99.0 99.00
2011 06 13 00 50 999  8.2  9.8  1.79  6.67  5.35 999 1013.7  12.1  12.1 999.0 99.0 99.00
2011 06 13 01 50 999  7.9  9.7  1.69 13.79  5.29 999 1014.0  12.1  12.1 999.0 99.0 99.00
2011 06 13 02 50 999  8.3 10.3  1.89 14.81  5.45 999 1014.5  11.9  12.1 999.0 99.0 99.00
2011 06 13 03 50 999  8.9 10.8  1.87  6.67  5.55 999 1015.1  11.5  12.1 999.0 99.0 99.00
2011 06 13 04 50 999  8.7 11.0  2.00  7.14  5.85 999 1015.6  11.2  12.1 999.0 99.0 99.00
2011 06 13 05 50 999  8.1  9.9  2.10  7.14  5.82 999 1016.6  11.3  12.1 999.0 99.0 99.00
2011 06 13 06 50 999  8.8 10.5  1.97 14.81  5.93 999 1017.0  11.0  12.1 999.0 99.0 99.00
2011 06 13 07 50 999  8.1  9.8  2.20 14.81  6.03 999 1017.5  11.3  12.1 999.0 99.0 99.00
2011 06 13 08 50 999  7.9 10.0  2.26 14.81  6.27 999 1017.8  11.2  12.0 999.0 99.0 99.00
2011 06 13 09 50 999  8.3  9.9  2.40  7.14  6.33 999 1018.1  11.1  12.0 999.0 99.0 99.00
2011 06 13 10 50 999  7.0  8.4  2.07 13.79  5.86 999 1018.8  10.8  12.0 999.0 99.0 99.00
2011 06 13 11 50 999  8.2 10.0  2.08 13.79  6.08 999 1019.2  10.8  12.0 999.0 99.0 99.00
2011 06 13 12 50 999  6.3  7.8  2.05 13.79  5.85 999 1019.5  10.6  12.0 999.0 99.0 99.00
2011 06 13 13 50 999  8.3  9.9  2.13  7.14  6.24 999 1020.2  10.7  12.0 999.0 99.0 99.00
2011 06 13 14 50 999  6.5  7.7  2.11 12.90  6.17 999 1021.3  10.8  11.9 999.0 99.0 99.00
2011 06 13 15 50 999  7.3  9.7  1.92 12.90  5.88 999 1022.0  10.9  11.9 999.0 99.0 99.00
2011 06 13 16 50 999  6.8  8.6  2.18  7.69  6.06 999 1022.8  10.4  12.0 999.0 99.0 99.00
2011 06 13 17 50 999  5.9  6.9  1.98 12.90  6.19 999 1023.3  11.1  12.0 999.0 99.0 99.00
2011 06 13 18 50 999  5.2  6.6  2.11 12.90  6.41 999 1024.3  11.1  12.0 999.0 99.0 99.00
2011 06 13 19 50 999  5.1  5.8  2.06 12.90  6.44 999 1025.0  11.8  12.1 999.0 99.0 99.00
2011 06 13 20 50 999  7.2  8.5  2.02  7.69  6.49 999 1025.6  11.8  12.2 999.0 99.0 99.00
2011 06 13 21 50 999  6.0  7.0  2.03  7.69  6.45 999 1026.2  11.8  12.2 999.0 99.0 99.00
2011 06 13 22 50 999  5.8  6.9  1.99  7.69  6.56 999 1026.6  11.9  12.2 999.0 99.0 99.00
2011 06 13 23 50 999  5.2  6.5  1.96  7.69  6.67 999 1026.7  12.0  12.2 999.0 99.0 99.00
2011 06 14 00 50 999  5.4  6.5  1.96  8.33  6.67 999 1027.1  11.9  12.2 999.0 99.0 99.00
2011 06 14 01 50 999  6.3  8.3  1.85  7.14  6.52 999 1027.1  11.8  12.2 999.0 99.0 99.00
2011 06 14 02 50 999  5.4  6.9  1.79 12.12  6.61 999 1027.4  12.0  12.2 999.0 99.0 99.00
2011 06 14 03 50 999  5.4  6.6  1.84 12.12  6.61 999 1027.6  11.7  12.2 999.0 99.0 99.00
2011 06 14 04 50 999  5.1  6.3  1.75 12.12  6.73 999 1027.9  11.7  12.1 999.0 99.0 99.00
2011 06 14 05 50 999  5.9  7.4  1.82 11.43  6.72 999 1028.5  11.6  12.1 999.0 99.0 99.00
2011 06 14 06 50 999  6.1  7.2  1.95 11.43  6.95 999 1028.7  11.6  12.1 999.0 99.0 99.00
2011 06 14 07 50 999  6.0  7.1  1.85 12.12  6.61 999 1028.8  11.3  12.0 999.0 99.0 99.00
2011 06 14 08 50 999  4.0  6.1  1.83 11.43  6.76 999 1028.8  11.2  12.0 999.0 99.0 99.00
2011 06 14 09 50 999  4.7  5.8  1.84  7.69  6.55 999 1028.7  11.5  12.0 999.0 99.0 99.00
2011 06 14 10 50 999  4.9  6.9  1.99  9.09  7.22 999 1028.8  11.5  12.1 999.0 99.0 99.00
2011 06 14 11 50 999  5.3  6.7  1.99 12.12  7.21 999 1029.2  11.6  12.1 999.0 99.0 99.00
2011 06 14 12 50 999  4.8  6.0  1.93 10.00  6.96 999 1029.3  11.5  12.1 999.0 99.0 99.00
2011 06 14 13 50 999  5.1  6.4  1.85 10.00  7.06 999 1029.6  11.4  12.1 999.0 99.0 99.00
2011 06 14 14 50 999  4.8  5.8  1.77  8.33  7.04 999 1030.0  11.6  12.1 999.0 99.0 99.00
