#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 11 18 22 00 313  5.8  7.5  3.05 12.12  9.29 999 1015.9   9.7  13.8 999.0 99.0 99.00
2007 11 18 23 00 313  4.0  5.4  3.18 12.12  9.29 999 1015.7  10.5  13.8 999.0 99.0 99.00
2007 11 19 00 00 311  4.8  6.8  4.08 10.81  9.21 999 1016.0  11.1  13.8 999.0 99.0 99.00
2007 11 19 01 00 328  5.8  7.5  3.63 12.12  8.62 999 1016.4  11.0  13.8 999.0 99.0 99.00
2007 11 19 02 00 320  6.9 10.6  3.38 12.12  8.31 999 1017.0  11.5  13.8 999.0 99.0 99.00
2007 11 19 03 00 324  7.8 10.5  3.41 12.90  8.31 999 1017.6  11.3  13.8 999.0 99.0 99.00
2007 11 19 04 00 322  7.6  9.0  3.16 12.90  7.87 999 1018.2  11.0  13.8 999.0 99.0 99.00
2007 11 19 05 00 320  8.8 10.8  2.70 11.43  6.90 999 1018.9  10.9  13.8 999.0 99.0 99.00
2007 11 19 06 00 301  6.3  9.2  2.89 13.79  7.05 999 1019.5  11.0  13.8 999.0 99.0 99.00
2007 11 19 07 00 300  7.8  9.6  2.77 13.79  7.16 999 1020.1  11.2  13.8 999.0 99.0 99.00
2007 11 19 08 00 277  7.8  9.5  2.45 12.90  6.41 999 1020.5  11.0  13.8 999.0 99.0 99.00
2007 11 19 09 00 293  8.4 11.9  2.59 12.90  6.76 999 1021.1   9.3  13.7 999.0 99.0 99.00
2007 11 19 10 00 298  7.5  9.1  2.60 13.79  6.53 999 1021.3  10.4  13.7 999.0 99.0 99.00
2007 11 19 11 00 309  8.3 10.1  2.79 13.79  7.05 999 1022.0  10.3  13.7 999.0 99.0 99.00
2007 11 19 12 00 315  8.6  9.9  2.56 12.90  6.49 999 1022.3  10.2  13.7 999.0 99.0 99.00
2007 11 19 13 00 300  7.4 13.5  2.69 12.12  6.63 999 1022.7   9.7  13.7 999.0 99.0 99.00
2007 11 19 14 00 310  8.9 11.0  3.12 12.12  7.10 999 1023.2  10.4  13.7 999.0 99.0 99.00
2007 11 19 15 00 305  8.8 11.5  2.96 12.12  6.59 999 1023.8  10.3  13.7 999.0 99.0 99.00
2007 11 19 16 00 318  8.9 10.8  3.13 10.81  6.60 999 1024.5  10.1  13.6 999.0 99.0 99.00
2007 11 19 17 00 309  9.4 12.9  3.43 10.81  6.97 999 1025.5  10.2  13.7 999.0 99.0 99.00
2007 11 19 18 00 315  8.8 10.6  3.71 11.43  7.34 999 1026.2  10.6  13.7 999.0 99.0 99.00
2007 11 19 19 00 315  8.5 11.4  3.65 11.43  7.15 999 1026.8  10.4  13.7 999.0 99.0 99.00
2007 11 19 20 00 333  7.2  9.1  3.36 11.43  7.08 999 1027.3  10.3  13.7 999.0 99.0 99.00
2007 11 19 21 00 320  7.7  9.6  2.97 11.43  6.83 999 1027.6  10.5  13.7 999.0 99.0 99.00
2007 11 19 22 00 324  7.6 11.6  2.99 14.81  6.90 999 1028.0  10.5  13.7 999.0 99.0 99.00
2007 11 19 23 00 328  8.2 10.2  2.90 10.00  6.60 999 1028.3  10.6  13.7 999.0 99.0 99.00
2007 11 20 00 00 336  6.9  8.5  2.67 13.79  6.58 999 1028.4  10.6  13.6 999.0 99.0 99.00
2007 11 20 01 00 339  6.9  8.8  2.39 10.81  6.52 999 1028.7  10.5  13.5 999.0 99.0 99.00
2007 11 20 02 00 346  5.9  7.3  2.26 13.79  6.60 999 1029.1  10.5  13.4 999.0 99.0 99.00
2007 11 20 03 00 352  5.5  7.4  2.46 12.90  7.03 999 1029.6  10.4  13.3 999.0 99.0 99.00
2007 11 20 04 00 342  3.1  4.7  2.32 12.12  6.82 999 1030.2  10.4  13.3 999.0 99.0 99.00
2007 11 20 05 00 358  4.3  6.6  2.57 12.90  7.40 999 1030.5  10.3  13.3 999.0 99.0 99.00
2007 11 20 06 00  11  5.3  7.0  2.47 11.43  7.61 999 1031.0  10.5  13.4 999.0 99.0 99.00
2007 11 20 07 00 343  3.0  5.9  2.81 12.12  8.28 999 1031.3  10.4  13.5 999.0 99.0 99.00
2007 11 20 08 00 345  2.5  3.9  2.90 11.43  8.15 999 1031.5  10.5  13.6 999.0 99.0 99.00
2007 11 20 09 00 324  3.0  4.7  3.34 11.43  8.28 999 1031.7  10.7  13.6 999.0 99.0 99.00
2007 11 20 10 00 339  3.8  5.0  3.02 11.43  7.94 999 1031.4  10.6  13.6 999.0 99.0 99.00
2007 11 20 11 00 334  3.6  5.0  3.34 10.00  7.98 999 1031.5  10.7  13.6 999.0 99.0 99.00
2007 11 20 12 00  13  3.7  5.8  3.79 12.12  8.49 999 1030.9  10.7  13.5 999.0 99.0 99.00
2007 11 20 13 00  41  4.5  5.6  3.11 12.12  7.42 999 1030.4  10.7  13.4 999.0 99.0 99.00
2007 11 20 14 00  43  2.9  4.6  3.09 12.90  7.36 999 1030.6  10.8  13.3 999.0 99.0 99.00
2007 11 20 15 00  44  3.9  5.1  2.74 12.90  7.11 999 1030.7  11.0  13.2 999.0 99.0 99.00
2007 11 20 16 00  36  2.1  3.8  2.53 13.79  7.12 999 1031.1  10.8  13.2 999.0 99.0 99.00
2007 11 20 17 00  79  3.6  5.3  2.39 12.90  6.90 999 1031.6  10.8  13.2 999.0 99.0 99.00
2007 11 20 18 00  56  2.0  4.2  2.24 12.90  6.91 999 1032.2  10.8  13.2 999.0 99.0 99.00
2007 11 20 19 00  49  2.1  3.8  2.09 12.90  6.80 999 1032.3  10.9  13.2 999.0 99.0 99.00
2007 11 20 20 00  97  2.4  3.5  1.93 12.12  6.82 999 1032.1  11.0  13.2 999.0 99.0 99.00
2007 11 20 21 00  95  1.1  1.9  1.95 12.12  7.03 999 1031.8  11.0  13.3 999.0 99.0 99.00
2007 11 20 22 00 106  4.5  6.9  1.85 12.12  7.14 999 1030.2  11.0  13.3 999.0 99.0 99.00
2007 11 20 23 00 119  2.7  4.5  1.89 11.43  7.50 999 1029.8  11.0  13.3 999.0 99.0 99.00
2007 11 21 00 00   4  0.9  1.8  1.82 10.81  7.59 999 1031.0  11.0  13.4 999.0 99.0 99.00
2007 11 21 01 00 337  1.8  3.1  1.89 10.00  7.56 999 1031.2  11.1  13.3 999.0 99.0 99.00
2007 11 21 02 00   5  2.6  3.4  1.75 10.00  7.39 999 1031.1  11.1  13.3 999.0 99.0 99.00
2007 11 21 03 00   9  1.9  3.0  1.84 10.00  7.33 999 1030.9  11.0  13.3 999.0 99.0 99.00
2007 11 21 04 00  56  1.7  3.5  1.71  9.09  7.20 999 1030.7  11.0  13.3 999.0 99.0 99.00
2007 11 21 05 00  44  1.4  2.3  1.72  9.09  7.12 999 1030.8  11.0  13.3 999.0 99.0 99.00
2007 11 21 06 00  51  0.4  1.1  1.56 10.00  6.87 999 1031.2  11.0  13.2 999.0 99.0 99.00
2007 11 21 07 00 341  1.4  2.3  1.53  9.09  6.74 999 1031.3  11.0  13.1 999.0 99.0 99.00
2007 11 21 08 00 355  1.8  2.8  1.44  7.69  6.68 999 1031.3  11.0  12.9 999.0 99.0 99.00
2007 11 21 09 00  20  1.2  1.8  1.31 10.81  6.54 999 1031.0  10.9  12.8 999.0 99.0 99.00
2007 11 21 10 00   0  2.4  3.3  1.19  7.69  5.97 999 1030.9  11.0  12.8 999.0 99.0 99.00
2007 11 21 11 00   3  2.3  3.9  1.09 10.81  5.85 999 1031.1  11.0  12.8 999.0 99.0 99.00
2007 11 21 12 00  19  2.8  3.9  1.02 12.12  6.09 999 1030.6  10.9  12.8 999.0 99.0 99.00
2007 11 21 13 00 357  3.0  4.9  0.99 14.81  6.20 999 1030.6  10.9  12.8 999.0 99.0 99.00
2007 11 21 14 00 351  4.3  5.6  0.96 19.05  6.06 999 1030.8  11.0  12.8 999.0 99.0 99.00
2007 11 21 15 00  12  4.9  6.7  1.38 17.39  7.98 999 1030.7  11.0  12.8 999.0 99.0 99.00
2007 11 21 16 00  11  4.7  6.2  1.38 17.39  7.40 999 1030.7  10.9  12.8 999.0 99.0 99.00
2007 11 21 17 00  30  4.3  5.4  1.84 17.39  8.94 999 1031.0  11.1  12.8 999.0 99.0 99.00
2007 11 21 18 00  26  4.6  5.9  2.29 14.81  9.77 999 1031.0  11.2  12.8 999.0 99.0 99.00
2007 11 21 19 00  24  3.4  4.4  2.72 17.39 10.37 999 1031.1  11.3  12.8 999.0 99.0 99.00
2007 11 21 20 00  46  4.0  4.9  3.24 17.39 11.35 999 1030.6  11.2  12.9 999.0 99.0 99.00
2007 11 21 21 00  32  3.8  5.1  3.37 17.39 11.19 999 1029.9  11.3  12.9 999.0 99.0 99.00
2007 11 21 22 00  28  4.3  5.5  3.81 17.39 11.90 999 1029.3  11.3  12.9 999.0 99.0 99.00
2007 11 21 23 00  23  4.9  6.5  4.01 16.00 11.92 999 1029.0  11.3  12.9 999.0 99.0 99.00
2007 11 22 00 00  25  4.9  6.4  3.77 17.39 11.14 999 1029.0  11.4  12.9 999.0 99.0 99.00
2007 11 22 01 00  22  5.6  7.4  3.07 16.00  9.44 999 1028.8  11.3  12.8 999.0 99.0 99.00
2007 11 22 02 00  24  5.4  6.9  3.00 16.00  9.46 999 1029.0  11.3  12.9 999.0 99.0 99.00
2007 11 22 03 00  27  5.9  7.5  3.10 17.39  9.73 999 1028.8  11.3  12.9 999.0 99.0 99.00
2007 11 22 04 00  32  5.4  7.0  3.85 17.39 10.96 999 1029.0  11.2  12.9 999.0 99.0 99.00
2007 11 22 05 00  28  5.1  6.5  3.80 16.00 10.65 999 1028.8  11.3  12.8 999.0 99.0 99.00
2007 11 22 06 00  31  5.2  6.7  4.23 16.00 11.42 999 1028.7  11.3  12.8 999.0 99.0 99.00
2007 11 22 07 00  33  5.5  6.9  3.95 16.00 10.77 999 1028.9  11.4  12.8 999.0 99.0 99.00
2007 11 22 08 00  38  6.1  7.7  4.37 14.81 11.13 999 1028.6  11.4  12.8 999.0 99.0 99.00
2007 11 22 09 00  43  6.5  8.7  3.67 13.79  9.75 999 1028.4  11.3  12.8 999.0 99.0 99.00
2007 11 22 10 00  43  6.5  8.0  4.26 14.81 10.29 999 1027.6  11.3  12.8 999.0 99.0 99.00
2007 11 22 11 00  50  6.7  8.4  4.10 13.79 10.22 999 1027.2  11.5  12.8 999.0 99.0 99.00
2007 11 22 12 00  45  5.6  7.1  3.58 14.81  9.60 999 1027.2  11.6  12.8 999.0 99.0 99.00
2007 11 22 13 00  48  5.4  7.0  3.91 13.79  9.67 999 1026.9  11.7  12.8 999.0 99.0 99.00
2007 11 22 14 00  45  4.6  6.3  3.28 13.79  8.93 999 1027.1  11.7  12.8 999.0 99.0 99.00
2007 11 22 15 00  50  5.6  7.1  3.46 11.43  8.95 999 1026.6  11.8  12.8 999.0 99.0 99.00
2007 11 22 16 00  53  4.8  6.1  3.16 13.79  8.92 999 1026.7  11.9  12.8 999.0 99.0 99.00
2007 11 22 17 00  61  5.0  6.4  2.89 13.79  8.47 999 1026.5  12.0  12.7 999.0 99.0 99.00
2007 11 22 18 00  62  5.1  6.2  2.54 13.79  7.97 999 1026.7  12.1  12.7 999.0 99.0 99.00
2007 11 22 19 00  63  5.1  6.3  2.36 13.79  7.35 999 1026.8  12.1  12.7 999.0 99.0 99.00
2007 11 22 20 00  52  3.3  4.3  2.32 14.81  7.75 999 1027.1  12.2  12.7 999.0 99.0 99.00
2007 11 22 21 00  64  4.4  5.8  2.47 13.79  8.12 999 1026.1  12.2  12.8 999.0 99.0 99.00
2007 11 22 22 00  69  5.1  6.1  2.19 13.79  7.39 999 1025.3  12.2  12.8 999.0 99.0 99.00
2007 11 22 23 00  69  5.5  6.9  2.03 12.90  6.68 999 1024.9  12.4  12.8 999.0 99.0 99.00
2007 11 23 00 00  71  4.5  5.9  2.03 13.79  7.05 999 1025.2  12.5  12.8 999.0 99.0 99.00
2007 11 23 01 00  71  4.6  5.5  2.05 12.90  6.99 999 1025.2  12.5  12.8 999.0 99.0 99.00
2007 11 23 02 00  71  3.8  4.9  2.32 12.90  7.98 999 1025.1  12.4  12.8 999.0 99.0 99.00
2007 11 23 03 00  80  3.4  4.6  1.94 11.43  6.98 999 1025.3  12.4  12.7 999.0 99.0 99.00
2007 11 23 04 00  89  3.6  4.6  1.91 12.12  6.91 999 1025.4  12.3  12.8 999.0 99.0 99.00
2007 11 23 05 00  92  3.8  4.7  1.83 11.43  7.15 999 1025.2  12.2  12.8 999.0 99.0 99.00
2007 11 23 06 00  99  3.0  4.0  1.82 12.12  7.17 999 1025.3  12.1  12.8 999.0 99.0 99.00
2007 11 23 07 00  99  3.6  4.6  1.59 10.81  6.80 999 1024.9  12.1  12.8 999.0 99.0 99.00
2007 11 23 08 00 110  2.2  3.2  1.59 12.12  7.12 999 1024.8  12.0  12.7 999.0 99.0 99.00
2007 11 23 09 00  93  3.2  4.0  1.50 10.81  6.82 999 1024.4  12.0  12.7 999.0 99.0 99.00
2007 11 23 10 00 112  2.0  2.8  1.38 11.43  6.60 999 1024.5  11.9  12.6 999.0 99.0 99.00
2007 11 23 11 00 115  2.6  3.5  1.31 10.00  6.27 999 1024.3  11.9  12.7 999.0 99.0 99.00
2007 11 23 12 00 130  1.8  2.3  1.31 11.43  6.14 999 1024.0  11.8  12.8 999.0 99.0 99.00
2007 11 23 13 00 214  1.2  2.2  1.24  6.25  6.05 999 1023.8  11.7  12.9 999.0 99.0 99.00
2007 11 23 14 00 195  0.6  1.3  1.19  6.25  5.58 999 1023.6  11.7  13.1 999.0 99.0 99.00
2007 11 23 15 00 100  1.6  2.2  1.24  5.88  5.56 999 1023.1  11.7  13.1 999.0 99.0 99.00
2007 11 23 16 00 155  0.6  1.3  1.20  6.25  5.64 999 1023.2  11.6  13.1 999.0 99.0 99.00
2007 11 23 17 00 109  0.4  1.0  1.16  5.88  5.57 999 1023.2  11.6  13.1 999.0 99.0 99.00
2007 11 23 18 00 205  1.1  1.8  1.09  6.25  5.43 999 1023.3  12.1  13.1 999.0 99.0 99.00
2007 11 23 19 00 279  2.9  4.3  1.21  5.88  5.94 999 1023.8  12.1  13.1 999.0 99.0 99.00
2007 11 23 20 00 294  1.6  2.2  1.41 16.00  7.08 999 1023.5  12.4  13.2 999.0 99.0 99.00
2007 11 23 21 00 303  2.1  2.7  1.44 16.00  7.53 999 1022.9  12.5  13.2 999.0 99.0 99.00
2007 11 23 22 00 300  2.7  3.5  1.46 14.81  7.62 999 1022.6  12.4  13.2 999.0 99.0 99.00
2007 11 23 23 00 304  2.5  3.3  1.58 14.81  7.94 999 1022.5  12.4  13.2 999.0 99.0 99.00
2007 11 24 00 00 338  3.2  3.7  1.87 14.81  8.34 999 1022.6  12.4  13.2 999.0 99.0 99.00
2007 11 24 01 00 339  2.6  3.2  1.68 14.81  7.91 999 1022.9  12.4  13.2 999.0 99.0 99.00
2007 11 24 02 00 339  3.1  3.8  1.81 14.81  8.42 999 1023.0  12.5  13.1 999.0 99.0 99.00
2007 11 24 03 00 334  3.1  3.9  1.93 14.81  8.18 999 1023.2  12.5  13.0 999.0 99.0 99.00
2007 11 24 04 00 356  3.5  4.2  1.90 14.81  8.47 999 1023.0  12.5  12.8 999.0 99.0 99.00
2007 11 24 05 00   2  4.1  4.9  2.31 19.05  9.20 999 1023.1  12.6  12.8 999.0 99.0 99.00
2007 11 24 06 00  31  4.0  5.0  2.46 14.81  9.68 999 1023.0  12.7  12.9 999.0 99.0 99.00
2007 11 24 07 00  43  2.7  3.7  2.39 13.79  9.52 999 1023.3  12.7  13.0 999.0 99.0 99.00
2007 11 24 08 00  62  2.6  4.0  3.08 13.79 10.31 999 1023.2  12.7  13.1 999.0 99.0 99.00
2007 11 24 09 00  10  5.3  6.3  3.40 13.79 10.89 999 1023.3  12.6  13.1 999.0 99.0 99.00
2007 11 24 10 00   5  6.7  8.2  3.17 17.39 10.38 999 1023.4  12.5  13.1 999.0 99.0 99.00
2007 11 24 11 00  13  5.3  6.7  3.50 17.39 10.19 999 1023.7  12.3  13.1 999.0 99.0 99.00
2007 11 24 12 00   3  6.1  7.4  3.69 16.00 10.63 999 1023.8  11.4  13.2 999.0 99.0 99.00
2007 11 24 13 00   4  7.2  8.7  3.18 12.12  8.99 999 1023.7  12.4  13.2 999.0 99.0 99.00
2007 11 24 14 00   8  7.3  8.9  3.49 17.39  9.45 999 1024.1  12.3  13.2 999.0 99.0 99.00
2007 11 24 15 00  22  6.9  8.3  3.38 16.00  8.72 999 1023.9  12.0  13.2 999.0 99.0 99.00
2007 11 24 16 00  17  7.7  9.3  3.88 16.00  9.14 999 1024.3  12.1  13.2 999.0 99.0 99.00
2007 11 24 17 00  19  7.3  8.7  3.57 14.81  8.61 999 1024.5  12.0  13.2 999.0 99.0 99.00
2007 11 24 18 00  15  7.9 10.0  3.56 16.00  8.29 999 1025.2  11.7  13.2 999.0 99.0 99.00
2007 11 24 19 00  20  8.1  9.5  2.92 14.81  7.46 999 1025.4  11.6  13.2 999.0 99.0 99.00
2007 11 24 20 00  27  8.3 10.1  3.44 16.00  7.90 999 1025.0  11.5  13.2 999.0 99.0 99.00
2007 11 24 21 00  39  8.2  9.9  3.30 16.00  8.12 999 1024.6  11.5  13.2 999.0 99.0 99.00
2007 11 24 22 00  38  8.0  9.5  2.96 14.81  7.47 999 1024.3  11.6  13.2 999.0 99.0 99.00
2007 11 24 23 00  39  7.2  8.6  2.80 16.00  7.33 999 1024.3  11.7  13.2 999.0 99.0 99.00
2007 11 25 00 00  39  6.9  8.5  2.80 14.81  7.61 999 1024.4  11.7  13.2 999.0 99.0 99.00
2007 11 25 01 00  41  6.8  8.5  2.87 16.00  7.63 999 1024.6  11.6  13.2 999.0 99.0 99.00
2007 11 25 02 00  46  6.7  8.3  3.14 14.81  8.12 999 1024.7  11.6  13.1 999.0 99.0 99.00
2007 11 25 03 00  39  7.1  9.4  2.94 16.00  7.94 999 1025.2  11.6  13.0 999.0 99.0 99.00
2007 11 25 04 00  45  7.1  8.6  2.47 14.81  6.88 999 1025.1  11.4  12.9 999.0 99.0 99.00
2007 11 25 05 00  42  6.8  8.3  2.58 12.12  7.44 999 1024.8  11.3  12.9 999.0 99.0 99.00
2007 11 25 06 00  57  5.9  7.8  2.42 14.81  7.27 999 1024.8  11.3  12.9 999.0 99.0 99.00
2007 11 25 07 00  75  6.8  8.7  2.24 12.90  7.23 999 1024.1  11.2  12.9 999.0 99.0 99.00
2007 11 25 08 00  59  4.7  7.2  2.49 11.43  8.06 999 1024.6  11.2  12.8 999.0 99.0 99.00
2007 11 25 09 00  56  5.0  6.5  2.65 14.81  8.29 999 1024.5  11.0  12.8 999.0 99.0 99.00
2007 11 25 10 00  41  4.5  5.7  2.28 10.81  7.65 999 1024.4  10.9  12.8 999.0 99.0 99.00
2007 11 25 11 00  36  5.8  7.3  2.22 13.79  7.56 999 1024.6  10.8  12.8 999.0 99.0 99.00
2007 11 25 12 00  50  6.2  7.7  2.15 10.81  7.36 999 1024.0  10.9  12.8 999.0 99.0 99.00
2007 11 25 13 00  51  5.8  7.2  2.11 10.00  7.18 999 1024.0  11.1  12.8 999.0 99.0 99.00
2007 11 25 14 00  49  6.4  8.0  1.99 13.79  6.82 999 1023.9  11.2  12.8 999.0 99.0 99.00
2007 11 25 15 00  53  6.2  7.4  1.97 13.79  6.66 999 1023.6  10.8  12.8 999.0 99.0 99.00
2007 11 25 16 00  65  6.0  7.7  2.13 13.79  6.97 999 1023.8  10.9  12.9 999.0 99.0 99.00
2007 11 25 17 00  81  4.6  5.9  1.95 13.79  6.74 999 1024.5  10.8  12.9 999.0 99.0 99.00
2007 11 25 18 00  82  4.4  5.8  1.78 13.79  6.55 999 1024.7  10.9  13.0 999.0 99.0 99.00
2007 11 25 19 00  92  5.2  7.0  1.74 12.90  6.64 999 1024.7  10.8  13.0 999.0 99.0 99.00
2007 11 25 20 00  96  5.6  7.5  1.70 12.90  6.98 999 1024.1  10.8  13.0 999.0 99.0 99.00
2007 11 25 21 00 126  4.2  5.9  1.95 12.90  7.81 999 1023.6  10.9  13.1 999.0 99.0 99.00
2007 11 25 22 00 160  4.0  5.5  1.48 13.79  6.71 999 1023.8  11.1  13.1 999.0 99.0 99.00
2007 11 25 23 00 186  3.5  4.7  1.90 12.12  8.45 999 1023.8  11.1  13.1 999.0 99.0 99.00
2007 11 26 00 00 190  2.3  3.2  1.65 11.43  8.03 999 1023.8  11.2  12.9 999.0 99.0 99.00
2007 11 26 01 00 195  2.5  3.3  1.54 10.81  7.92 999 1024.1  11.1  12.8 999.0 99.0 99.00
2007 11 26 02 00 152  3.0  4.1  1.58 11.43  7.78 999 1023.9  11.2  12.9 999.0 99.0 99.00
2007 11 26 03 00 150  4.2  5.3  1.36 10.81  7.35 999 1023.3  11.2  13.0 999.0 99.0 99.00
2007 11 26 04 00 158  4.8  6.1  1.39 10.00  6.83 999 1023.4  11.4  13.0 999.0 99.0 99.00
2007 11 26 05 00 172  5.0  6.5  1.40 10.00  6.53 999 1023.4  11.5  13.1 999.0 99.0 99.00
2007 11 26 06 00 184  5.5  6.5  1.32 12.90  6.35 999 1023.5  11.7  13.1 999.0 99.0 99.00
2007 11 26 07 00 184  6.5  7.7  1.16 10.00  5.32 999 1022.8  11.8  13.1 999.0 99.0 99.00
2007 11 26 08 00 199  7.5  9.0  1.26 13.79  5.56 999 1022.9  12.0  13.0 999.0 99.0 99.00
2007 11 26 09 00 194  8.0  9.7  1.19 10.81  4.67 999 1021.8  12.2  13.0 999.0 99.0 99.00
2007 11 26 10 00 201  8.1  9.6  1.25  3.85  4.42 999 1021.5  12.4  13.0 999.0 99.0 99.00
2007 11 26 11 00 204  8.7 10.4  1.38 12.90  4.73 999 1021.5  12.7  13.1 999.0 99.0 99.00
2007 11 26 12 00 206  9.1 11.4  1.36  4.76  4.28 999 1021.1  12.7  13.1 999.0 99.0 99.00
2007 11 26 13 00 211  9.5 11.4  1.44  4.76  4.45 999 1021.1  12.9  13.2 999.0 99.0 99.00
2007 11 26 14 00 201  9.8 11.3  1.48  5.26  4.31 999 1019.6  12.8  13.2 999.0 99.0 99.00
2007 11 26 15 00 215  9.4 12.1  1.67  5.26  4.63 999 1020.1  13.2  13.2 999.0 99.0 99.00
2007 11 26 16 00 215  9.0 10.5  1.83  5.88  4.93 999 1019.5  13.5  13.2 999.0 99.0 99.00
2007 11 26 17 00 209 10.5 12.3  1.86  5.56  4.88 999 1018.3  13.8  13.2 999.0 99.0 99.00
2007 11 26 18 00 220 10.9 13.3  1.88  5.56  4.84 999 1018.8  13.9  13.2 999.0 99.0 99.00
2007 11 26 19 00 250 10.8 12.9  1.96  5.88  4.95 999 1019.3  13.4  13.2 999.0 99.0 99.00
2007 11 26 20 00 337 13.0 16.3  1.87  5.88  4.66 999 1020.7  11.2  13.2 999.0 99.0 99.00
2007 11 26 21 00 342 11.3 13.5  2.05  5.88  4.64 999 1021.3  10.9  13.2 999.0 99.0 99.00
2007 11 26 22 00 345 11.9 14.6  2.41  5.26  4.90 999 1021.8  10.9  13.2 999.0 99.0 99.00
2007 11 26 23 00 353  9.3 11.1  2.38  6.25  5.09 999 1022.0  10.9  13.2 999.0 99.0 99.00
2007 11 27 00 00 356  7.7  9.4  2.46  6.67  5.22 999 1023.4  11.0  13.2 999.0 99.0 99.00
2007 11 27 01 00 344  9.0 10.6  2.49  6.67  5.48 999 1024.5  10.9  13.2 999.0 99.0 99.00
2007 11 27 02 00 345  9.2 10.6  2.48  7.14  5.51 999 1026.0  11.3  13.2 999.0 99.0 99.00
2007 11 27 03 00 327  9.3 11.3  2.56  7.69  5.68 999 1027.2  11.5  13.2 999.0 99.0 99.00
2007 11 27 04 00 323  8.0  9.8  2.73  7.14  5.89 999 1027.4  11.4  13.2 999.0 99.0 99.00
2007 11 27 05 00 323  8.0  9.7  2.63  7.69  5.97 999 1027.9  11.6  13.2 999.0 99.0 99.00
2007 11 27 06 00 312  7.5  9.2  2.55  7.69  6.20 999 1028.7  11.6  13.2 999.0 99.0 99.00
2007 11 27 07 00 313  7.6  9.0  2.72 14.81  6.57 999 1029.2  11.8  13.2 999.0 99.0 99.00
2007 11 27 08 00 320  8.0  9.7  2.69 14.81  6.76 999 1029.9  11.8  13.2 999.0 99.0 99.00
2007 11 27 09 00 310  6.9  8.5  3.30 14.81  7.44 999 1030.1  11.9  13.2 999.0 99.0 99.00
2007 11 27 10 00 304  7.6 10.0  3.01 14.81  7.36 999 1030.5  10.8  13.2 999.0 99.0 99.00
2007 11 27 11 00 314  7.4  9.0  3.70 12.90  8.23 999 1030.4  11.9  13.2 999.0 99.0 99.00
2007 11 27 12 00 312  9.7 12.1  3.10 13.79  7.07 999 1030.5  11.9  13.2 999.0 99.0 99.00
2007 11 27 13 00 321  9.6 11.5  3.79 13.79  7.87 999 1031.0  11.5  13.2 999.0 99.0 99.00
2007 11 27 14 00 328  8.1  9.6  3.56 14.81  7.60 999 1031.5  11.4  13.2 999.0 99.0 99.00
2007 11 27 15 00 337  8.7 10.5  3.08 13.79  6.98 999 1032.2  11.2  13.1 999.0 99.0 99.00
2007 11 27 16 00 340  7.0  8.6  3.10 14.81  7.01 999 1032.6  11.0  13.0 999.0 99.0 99.00
2007 11 27 17 00 349  6.4  8.0  2.94 14.81  7.48 999 1033.1  11.0  13.0 999.0 99.0 99.00
2007 11 27 18 00 343  5.3  6.8  3.17 13.79  7.75 999 1033.6  11.1  13.0 999.0 99.0 99.00
2007 11 27 19 00 339  4.7  5.9  3.00 14.81  8.23 999 1034.3  11.1  13.0 999.0 99.0 99.00
2007 11 27 20 00 334  5.4  7.0  2.80 13.79  8.06 999 1034.9  10.9  13.0 999.0 99.0 99.00
2007 11 27 21 00 351  3.1  4.4  3.22 13.79  8.73 999 1034.2  10.9  13.0 999.0 99.0 99.00
2007 11 27 22 00 358  2.9  3.8  3.12 13.79  8.75 999 1033.6  10.8  13.1 999.0 99.0 99.00
2007 11 27 23 00 347  2.3  3.3  3.05 12.90  8.47 999 1033.8  10.8  13.1 999.0 99.0 99.00
2007 11 28 00 00 347  2.3  3.8  3.53 12.12  9.03 999 1034.2  10.8  13.1 999.0 99.0 99.00
2007 11 28 01 00  30  2.2  3.6  3.19 12.90  9.03 999 1034.2  10.9  13.1 999.0 99.0 99.00
2007 11 28 02 00  15  2.1  3.4  3.81 12.12  9.42 999 1034.8  10.8  13.1 999.0 99.0 99.00
2007 11 28 03 00   2  1.7  2.8  3.71 12.12  9.19 999 1035.1  10.9  13.1 999.0 99.0 99.00
2007 11 28 04 00 333  1.1  2.5  3.54 12.12  9.20 999 1035.4  10.8  13.0 999.0 99.0 99.00
2007 11 28 05 00 221  0.6  1.7  3.61 12.90  9.38 999 1035.2  10.9  13.0 999.0 99.0 99.00
2007 11 28 06 00 156  2.2  3.7  3.43 11.43  9.00 999 1035.0  10.9  13.0 999.0 99.0 99.00
2007 11 28 07 00 175  3.7  5.1  3.10 12.90  8.81 999 1034.9  11.1  13.0 999.0 99.0 99.00
2007 11 28 08 00 210  4.0  5.1  3.03 13.79  8.97 999 1035.4  11.2  13.0 999.0 99.0 99.00
2007 11 28 09 00 223  3.7  5.4  3.30 12.90  9.16 999 1035.1  11.2  13.0 999.0 99.0 99.00
2007 11 28 10 00 217  5.3  6.6  2.66 13.79  8.55 999 1034.4  11.3  13.0 999.0 99.0 99.00
2007 11 28 11 00 214  5.8  7.3  2.51 13.79  8.00 999 1033.8  11.5  13.0 999.0 99.0 99.00
2007 11 28 12 00 222  7.4  8.9  2.26 14.81  7.38 999 1033.0  11.7  13.0 999.0 99.0 99.00
