YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 10 15 00 267  7.5  9.0 99.00 99.00 99.00 999 1010.0  12.5  11.7 999.0 99.0 99.00
2006 01 10 16 00 260  7.8  9.5 99.00 99.00 99.00 999 1009.3  12.5  11.7 999.0 99.0 99.00
2006 01 10 17 00 208  8.8 10.4 99.00 99.00 99.00 999 1008.6  12.5  11.7 999.0 99.0 99.00
2006 01 10 18 00 211  9.9 12.6 99.00 99.00 99.00 999 1007.7  12.6  11.7 999.0 99.0 99.00
2006 01 10 19 00 211 11.8 14.4 99.00 99.00 99.00 999 1006.7  12.9  11.7 999.0 99.0 99.00
2006 01 10 20 00 223 13.1 15.2 99.00 99.00 99.00 999 1005.7  12.9  11.7 999.0 99.0 99.00
2006 01 10 21 00 237 14.8 18.0 99.00 99.00 99.00 999 1004.5  13.3  11.7 999.0 99.0 99.00
2006 01 10 22 00 243 15.8 18.6 99.00 99.00 99.00 999 1003.8  13.3  11.7 999.0 99.0 99.00
2006 01 10 23 00 274 11.8 14.7 99.00 99.00 99.00 999 1005.0  12.6  11.7 999.0 99.0 99.00
2006 01 11 00 00 282 12.8 16.2 99.00 99.00 99.00 999 1006.5  12.5  11.7 999.0 99.0 99.00
2006 01 11 01 00 290 13.3 17.4 99.00 99.00 99.00 999 1007.4  12.5  11.7 999.0 99.0 99.00
2006 01 11 02 00 293 15.6 20.4 99.00 99.00 99.00 999 1008.3  11.8  11.7 999.0 99.0 99.00
2006 01 11 03 00 305 14.8 18.1 99.00 99.00 99.00 999 1009.0  11.8  11.7 999.0 99.0 99.00
2006 01 11 04 00 305 12.5 16.0 99.00 99.00 99.00 999 1009.8  11.8  11.7 999.0 99.0 99.00
2006 01 11 05 00 310 12.0 15.2 99.00 99.00 99.00 999 1010.8  11.7  11.7 999.0 99.0 99.00
2006 01 11 06 00 309 11.7 14.2 99.00 99.00 99.00 999 1011.7  11.4  11.7 999.0 99.0 99.00
2006 01 11 07 00 311 12.0 15.0 99.00 99.00 99.00 999 1012.7 999.0  11.7 999.0 99.0 99.00
2006 01 11 08 00 304 11.8 99.0 99.00 99.00 99.00 999 1013.2  11.7  11.7 999.0 99.0 99.00
2006 01 11 09 00 999 99.0 14.2 99.00 99.00 99.00 999 1013.9  11.8  11.7 999.0 99.0 99.00
2006 01 11 10 00 286 11.4 14.2 99.00 99.00 99.00 999 1014.1  11.8  11.7 999.0 99.0 99.00
2006 01 11 11 00 283 10.6 13.8 99.00 99.00 99.00 999 1015.0  11.0  11.7 999.0 99.0 99.00
2006 01 11 12 00 286 10.6 13.2 99.00 99.00 99.00 999 1015.0  11.7  11.7 999.0 99.0 99.00
2006 01 11 13 00 275 11.1 14.3 99.00 99.00 99.00 999 1015.2  11.7  11.7 999.0 99.0 99.00
2006 01 11 14 00 286 10.0 12.4 99.00 99.00 99.00 999 1015.5  11.7 999.0 999.0 99.0 99.00
2006 01 11 15 00 283  9.8 12.0 99.00 99.00 99.00 999 1016.3  11.4  11.7 999.0 99.0 99.00
2006 01 11 16 00 285  9.3 99.0 99.00 99.00 99.00 999 1016.5  11.3  11.7 999.0 99.0 99.00
2006 01 11 17 00 275 10.6 13.1 99.00 99.00 99.00 999 1017.4  11.4  11.7 999.0 99.0 99.00
2006 01 11 18 00 279  9.2 11.3 99.00 99.00 99.00 999 1018.0  11.4  11.7 999.0 99.0 99.00
2006 01 11 19 00 282  8.2 10.4 99.00 99.00 99.00 999 9999.0  11.8  11.7 999.0 99.0 99.00
2006 01 11 20 00 287  7.4  9.4 99.00 99.00 99.00 999 1018.6  11.8  11.7 999.0 99.0 99.00
2006 01 11 21 00 296  7.6  9.7 99.00 99.00 99.00 999 1018.2  11.8  11.7 999.0 99.0 99.00
2006 01 11 22 00 302  6.6  8.0 99.00 99.00 99.00 999 1017.8  11.8  11.7 999.0 99.0 99.00
2006 01 11 23 00 302  7.0  9.1 99.00 99.00 99.00 999 1017.9  11.7  11.7 999.0 99.0 99.00
2006 01 12 00 00 306  6.1  7.6 99.00 99.00 99.00 999 1017.4  11.7  11.7 999.0 99.0 99.00
2006 01 12 01 00 314  5.7  7.0 99.00 99.00 99.00 999 9999.0  11.4  11.7 999.0 99.0 99.00
2006 01 12 02 00 316  4.7  6.5 99.00 99.00 99.00 999 1017.0  11.4  11.7 999.0 99.0 99.00
2006 01 12 03 00 308  6.1  7.7 99.00 99.00 99.00 999 1016.2  11.4  11.7 999.0 99.0 99.00
2006 01 12 04 00 140  5.1  6.5 99.00 99.00 99.00 999 1015.6  10.6  11.7 999.0 99.0 99.00
2006 01 12 05 00 157  7.2  9.0 99.00 99.00 99.00 999 1014.7  11.3  11.7 999.0 99.0 99.00
2006 01 12 06 00 191 10.0 12.3 99.00 99.00 99.00 999 1013.6  11.7  11.7 999.0 99.0 99.00
2006 01 12 07 00 185 11.2 13.8 99.00 99.00 99.00 999 1012.5  11.3  11.7 999.0 99.0 99.00
2006 01 12 08 00 187 12.0 14.3 99.00 99.00 99.00 999 1011.5  11.4  11.7 999.0 99.0 99.00
2006 01 12 09 00 193 12.3 15.3 99.00 99.00 99.00 999 1010.6  11.6  11.7 999.0 99.0 99.00
2006 01 12 10 00 210 12.9 16.0 99.00 99.00 99.00 999 1009.6  12.0  11.7 999.0 99.0 99.00
2006 01 12 11 00 216 13.1 16.2 99.00 99.00 99.00 999 1008.8  12.6  11.7 999.0 99.0 99.00
2006 01 12 12 00 231 12.8 15.7 99.00 99.00 99.00 999 1008.2  12.9  11.7 999.0 99.0 99.00
2006 01 12 13 00 239 12.7 15.3 99.00 99.00 99.00 999 1007.4  13.3  11.7 999.0 99.0 99.00
2006 01 12 14 00 252 12.4 15.2 99.00 99.00 99.00 999 1006.3  13.3  11.7 999.0 99.0 99.00
2006 01 12 15 00 248 12.6 15.5 99.00 99.00 99.00 999 1006.2  13.4  11.7 999.0 99.0 99.00
2006 01 12 16 00 255 11.6 13.8 99.00 99.00 99.00 999 1005.5  13.3  11.7 999.0 99.0 99.00
2006 01 12 17 00 244 13.1 16.6 99.00 99.00 99.00 999 1005.0  13.4  11.7 999.0 99.0 99.00
2006 01 12 18 00 241 12.3 14.9 99.00 99.00 99.00 999 1005.2  13.4  11.7 999.0 99.0 99.00
2006 01 12 19 00 231 12.4 15.2 99.00 99.00 99.00 999 1005.2  13.4  11.7 999.0 99.0 99.00
2006 01 12 20 00 202 12.4 15.0 99.00 99.00 99.00 999 1004.5  13.3  11.7 999.0 99.0 99.00
2006 01 12 21 00 203 11.1 13.2 99.00 99.00 99.00 999 1003.3  13.4  11.7 999.0 99.0 99.00
2006 01 12 22 00 206 11.2 14.3 99.00 99.00 99.00 999 1003.0  12.9  11.7 999.0 99.0 99.00
2006 01 12 23 00 212 11.3 13.5 99.00 99.00 99.00 999 1002.8  12.6  11.7 999.0 99.0 99.00
2006 01 13 00 00 227  9.8 12.3 99.00 99.00 99.00 999 1003.4  11.4  11.7 999.0 99.0 99.00
2006 01 13 01 00 216 12.0 14.7 99.00 99.00 99.00 999 1003.1  11.5  11.7 999.0 99.0 99.00
2006 01 13 02 00 209 10.2 14.3 99.00 99.00 99.00 999 1002.3  11.0  11.7 999.0 99.0 99.00
2006 01 13 03 00 216 11.0 13.1 99.00 99.00 99.00 999 1002.6  11.7  11.7 999.0 99.0 99.00
2006 01 13 04 00 231 11.2 13.4 99.00 99.00 99.00 999 1002.5  12.1  11.7 999.0 99.0 99.00
2006 01 13 05 00 248 10.0 12.2 99.00 99.00 99.00 999 1002.3  12.1  11.7 999.0 99.0 99.00
2006 01 13 06 00 252 11.7 13.5 99.00 99.00 99.00 999 1002.5  12.2  11.7 999.0 99.0 99.00
2006 01 13 07 00 256 11.0 14.0 99.00 99.00 99.00 999 1002.9  12.1  11.7 999.0 99.0 99.00
2006 01 13 08 00 260 10.1 12.6 99.00 99.00 99.00 999 1003.0  12.1  11.7 999.0 99.0 99.00
2006 01 13 09 00 265 10.0 12.3 99.00 99.00 99.00 999 1003.0  12.1  11.7 999.0 99.0 99.00
2006 01 13 10 00 272 10.0 12.5 99.00 99.00 99.00 999 1003.1  12.1  11.7 999.0 99.0 99.00
2006 01 13 11 00 279  8.9 11.5 99.00 99.00 99.00 999 1003.1  12.0  11.7 999.0 99.0 99.00
2006 01 13 12 00 285  8.5 11.1 99.00 99.00 99.00 999 1003.3  12.0  11.7 999.0 99.0 99.00
2006 01 13 13 00 291  9.6 12.7 99.00 99.00 99.00 999 1003.2  11.8  11.7 999.0 99.0 99.00
2006 01 13 14 00 299  8.9 11.5 99.00 99.00 99.00 999 1003.9  11.7  11.7 999.0 99.0 99.00
2006 01 13 15 00 297  8.7 10.8 99.00 99.00 99.00 999 1004.5  11.3  11.7 999.0 99.0 99.00
2006 01 13 16 00 305  7.6 10.6 99.00 99.00 99.00 999 1005.2  11.3  11.7 999.0 99.0 99.00
2006 01 13 17 00 279  4.3  6.4 99.00 99.00 99.00 999 1005.8   9.8  11.7 999.0 99.0 99.00
2006 01 13 18 00 244  7.4 10.2 99.00 99.00 99.00 999 1006.0  11.0  11.7 999.0 99.0 99.00
2006 01 13 19 00 249  5.8  7.5 99.00 99.00 99.00 999 1006.4  10.8  11.7 999.0 99.0 99.00
2006 01 13 20 00 256  5.9  7.6 99.00 99.00 99.00 999 1006.6  10.6  11.7 999.0 99.0 99.00
2006 01 13 21 00 269  4.8  6.3 99.00 99.00 99.00 999 1006.7  10.2  11.7 999.0 99.0 99.00
2006 01 13 22 00 287  6.0  8.5 99.00 99.00 99.00 999 1006.6   9.3  11.7 999.0 99.0 99.00
2006 01 13 23 00 296  8.2 10.4 99.00 99.00 99.00 999 1007.4   8.7  11.7 999.0 99.0 99.00
2006 01 14 00 00 311  7.6  9.5 99.00 99.00 99.00 999 1008.0   9.0  11.7 999.0 99.0 99.00
2006 01 14 01 00 320  9.4 11.9 99.00 99.00 99.00 999 1008.3   9.8  11.7 999.0 99.0 99.00
2006 01 14 02 00 324 10.0 11.9 99.00 99.00 99.00 999 1009.0   9.7  11.7 999.0 99.0 99.00
2006 01 14 03 00 328  9.1 11.0 99.00 99.00 99.00 999 1009.7   9.6  11.7 999.0 99.0 99.00
2006 01 14 04 00 340  9.0 11.3 99.00 99.00 99.00 999 1010.1   9.5 999.0 999.0 99.0 99.00
2006 01 14 05 00 349  8.9 99.0 99.00 99.00 99.00 999 1010.6   9.4  11.8 999.0 99.0 99.00
2006 01 14 06 00 352  9.4 11.2 99.00 99.00 99.00 999 1011.2   9.0  11.8 999.0 99.0 99.00
2006 01 14 07 00  11  9.7 11.7 99.00 99.00 99.00 999 1011.6   8.7  11.8 999.0 99.0 99.00
2006 01 14 08 00   6 12.0 14.6 99.00 99.00 99.00 999 1012.2   8.6  11.8 999.0 99.0 99.00
2006 01 14 09 00  11  9.3 12.0 99.00 99.00 99.00 999 1012.7   9.0  11.8 999.0 99.0 99.00
2006 01 14 10 00   7  8.9 10.9 99.00 99.00 99.00 999 1013.1   9.0  11.8 999.0 99.0 99.00
2006 01 14 11 00   2  9.2 11.2 99.00 99.00 99.00 999 1013.9   9.4  11.7 999.0 99.0 99.00
2006 01 14 12 00 352  9.8 99.0 99.00 99.00 99.00 999 1014.2   9.0  11.7 999.0 99.0 99.00
2006 01 14 13 00 316  9.6 12.2 99.00 99.00 99.00 999 1014.8   9.0  11.7 999.0 99.0 99.00
2006 01 14 14 00  16 10.2 12.2 99.00 99.00 99.00 999 1014.8   8.3  11.7 999.0 99.0 99.00
2006 01 14 15 00 310  8.2 12.5 99.00 99.00 99.00 999 1015.2   8.7  11.7 999.0 99.0 99.00
2006 01 14 16 00 314  8.5 10.2 99.00 99.00 99.00 999 1015.7   8.6  11.7 999.0 99.0 99.00
2006 01 14 17 00 306 10.0 13.6 99.00 99.00 99.00 999 1016.1   8.5  11.7 999.0 99.0 99.00
2006 01 14 18 00 311  8.3 10.0 99.00 99.00 99.00 999 1016.5   8.6  11.7 999.0 99.0 99.00
2006 01 14 19 00 313  7.6 10.6 99.00 99.00 99.00 999 1017.0   8.4  11.7 999.0 99.0 99.00
2006 01 14 20 00 315  8.4 10.7 99.00 99.00 99.00 999 1017.2   8.8  11.7 999.0 99.0 99.00
2006 01 14 21 00 321  8.2 10.8 99.00 99.00 99.00 999 1017.5   8.2  11.8 999.0 99.0 99.00
2006 01 14 22 00 326  8.7 10.6 99.00 99.00 99.00 999 1017.3   9.0  11.8 999.0 99.0 99.00
2006 01 14 23 00 340  9.5 13.9 99.00 99.00 99.00 999 1017.7   8.6  11.8 999.0 99.0 99.00
2006 01 15 00 00 341  9.2 11.0 99.00 99.00 99.00 999 1018.3   9.5  11.8 999.0 99.0 99.00
2006 01 15 01 00 347  9.0 11.3 99.00 99.00 99.00 999 1019.3   9.3  11.8 999.0 99.0 99.00
2006 01 15 02 00 345  8.7 10.3 99.00 99.00 99.00 999 1019.6 999.0  11.8 999.0 99.0 99.00
2006 01 15 03 00 349  8.2 10.1 99.00 99.00 99.00 999 1020.3 999.0 999.0 999.0 99.0 99.00
2006 01 15 04 00 345  7.8 99.0 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2006 01 15 05 00 332  6.5  8.9 99.00 99.00 99.00 999 1021.1   9.0  11.8 999.0 99.0 99.00
2006 01 15 06 00 291  5.2  6.7 99.00 99.00 99.00 999 1021.2   9.0  11.8 999.0 99.0 99.00
2006 01 15 07 00 274  5.0  7.2 99.00 99.00 99.00 999 1021.6   9.1  11.7 999.0 99.0 99.00
2006 01 15 08 00 273  5.3  6.5 99.00 99.00 99.00 999 1022.2 999.0  11.8 999.0 99.0 99.00
2006 01 15 09 00 270  5.0 99.0 99.00 99.00 99.00 999 1022.8 999.0  11.7 999.0 99.0 99.00
2006 01 15 10 00 274  5.4  6.9 99.00 99.00 99.00 999 1023.0   9.5  11.7 999.0 99.0 99.00
2006 01 15 11 00 281  3.2  4.7 99.00 99.00 99.00 999 1023.0 999.0  11.8 999.0 99.0 99.00
2006 01 15 12 00 283  3.4  5.0 99.00 99.00 99.00 999 1022.7   9.5  11.8 999.0 99.0 99.00
2006 01 15 13 00 284  3.8  4.8 99.00 99.00 99.00 999 1022.8   9.7  11.8 999.0 99.0 99.00
2006 01 15 14 00 277  5.4  7.1 99.00 99.00 99.00 999 1022.3   9.9  11.8 999.0 99.0 99.00
2006 01 15 15 00 275  6.2  8.4 99.00 99.00 99.00 999 1022.4  10.5  11.8 999.0 99.0 99.00
2006 01 15 16 00 270  8.1  9.6 99.00 99.00 99.00 999 1021.9  10.7  11.8 999.0 99.0 99.00
2006 01 15 17 00 260  8.8 11.7 99.00 99.00 99.00 999 1022.1  11.0  11.8 999.0 99.0 99.00
2006 01 15 18 00 240 10.3 12.7 99.00 99.00 99.00 999 1022.3  11.4  11.7 999.0 99.0 99.00
2006 01 15 19 00 184 10.4 13.5 99.00 99.00 99.00 999 1022.0  11.7  11.7 999.0 99.0 99.00
2006 01 15 20 00 175 11.2 15.2 99.00 99.00 99.00 999 1020.5  11.4  11.7 999.0 99.0 99.00
2006 01 15 21 00 178 12.4 15.7 99.00 99.00 99.00 999 1019.4  11.4  11.7 999.0 99.0 99.00
2006 01 15 22 00 180 13.5 16.1 99.00 99.00 99.00 999 1017.5  11.3  11.8 999.0 99.0 99.00
2006 01 15 23 00 185 13.2 16.0 99.00 99.00 99.00 999 1016.7  11.3  11.8 999.0 99.0 99.00
2006 01 16 00 00 192 13.4 16.0 99.00 99.00 99.00 999 1016.3  11.4  11.7 999.0 99.0 99.00
2006 01 16 01 00 202 13.4 16.1 99.00 99.00 99.00 999 1015.8  11.7  11.7 999.0 99.0 99.00
2006 01 16 02 00 209 12.6 16.0 99.00 99.00 99.00 999 1014.9  12.0  11.7 999.0 99.0 99.00
2006 01 16 03 00 227 11.6 14.1 99.00 99.00 99.00 999 1014.8  12.5  11.7 999.0 99.0 99.00
2006 01 16 04 00 240  9.8 11.4 99.00 99.00 99.00 999 1015.0  12.8  11.7 999.0 99.0 99.00
2006 01 16 05 00 260 11.3 13.4 99.00 99.00 99.00 999 1015.5  12.8  11.7 999.0 99.0 99.00
2006 01 16 06 00 270 10.0 12.4 99.00 99.00 99.00 999 1015.7  12.9  11.7 999.0 99.0 99.00
2006 01 16 07 00 279 10.0 11.7 99.00 99.00 99.00 999 1015.8  12.9  11.7 999.0 99.0 99.00
2006 01 16 08 00 283  9.8 11.9 99.00 99.00 99.00 999 1015.7  12.8  11.7 999.0 99.0 99.00
2006 01 16 09 00 282 10.9 13.7 99.00 99.00 99.00 999 1015.5  13.2  11.7 999.0 99.0 99.00
2006 01 16 10 00 280  9.7 12.1 99.00 99.00 99.00 999 1015.2  12.9  11.7 999.0 99.0 99.00
2006 01 16 11 00 271  9.8 12.4 99.00 99.00 99.00 999 1015.2  12.9  11.7 999.0 99.0 99.00
2006 01 16 12 00 250  9.8 12.0 99.00 99.00 99.00 999 1014.9  12.9  11.7 999.0 99.0 99.00
2006 01 16 13 00 185 10.1 12.6 99.00 99.00 99.00 999 1014.7  13.3  11.8 999.0 99.0 99.00
2006 01 16 14 00 182  9.3 11.0 99.00 99.00 99.00 999 1014.3  13.1  11.8 999.0 99.0 99.00
2006 01 16 15 00 188 10.0 12.5 99.00 99.00 99.00 999 1014.4  12.9  11.8 999.0 99.0 99.00
2006 01 16 16 00 195 10.0 12.1 99.00 99.00 99.00 999 1014.5  12.9  11.8 999.0 99.0 99.00
2006 01 16 17 00 192 12.0 14.4 99.00 99.00 99.00 999 1013.5  13.3  11.8 999.0 99.0 99.00
2006 01 16 18 00 198 12.9 15.7 99.00 99.00 99.00 999 1013.1  13.3  11.8 999.0 99.0 99.00
2006 01 16 19 00 205 14.3 17.7 99.00 99.00 99.00 999 1012.5  13.4  11.8 999.0 99.0 99.00
2006 01 16 20 00 217 14.8 17.6 99.00 99.00 99.00 999 1011.5  13.6  11.7 999.0 99.0 99.00
2006 01 16 21 00 220 15.6 19.7 99.00 99.00 99.00 999 1010.3  13.4  11.7 999.0 99.0 99.00
2006 01 16 22 00 237 15.2 19.0 99.00 99.00 99.00 999 1009.4  13.3  11.7 999.0 99.0 99.00
2006 01 16 23 00 250 15.0 18.2 99.00 99.00 99.00 999 1010.2  12.9  11.7 999.0 99.0 99.00
2006 01 17 00 00 271 11.2 13.1 99.00 99.00 99.00 999 1010.9  12.5  11.7 999.0 99.0 99.00
2006 01 17 01 00 276 11.6 14.2 99.00 99.00 99.00 999 1011.7  12.6  11.7 999.0 99.0 99.00
2006 01 17 02 00 292  9.3 11.0 99.00 99.00 99.00 999 1012.5  12.6  11.7 999.0 99.0 99.00
2006 01 17 03 00 304  8.2 11.0 99.00 99.00 99.00 999 1013.4  12.6  11.7 999.0 99.0 99.00
2006 01 17 04 00 309 10.1 13.3 99.00 99.00 99.00 999 1014.0  12.5  11.7 999.0 99.0 99.00
2006 01 17 05 00 320  7.9 10.0 99.00 99.00 99.00 999 1014.6  12.2  11.4 999.0 99.0 99.00
2006 01 17 06 00 333  8.3 10.6 99.00 99.00 99.00 999 1015.0  12.1  11.4 999.0 99.0 99.00
2006 01 17 07 00 344  6.6  8.3 99.00 99.00 99.00 999 1015.5 999.0  11.4 999.0 99.0 99.00
2006 01 17 08 00 150  6.0  8.3 99.00 99.00 99.00 999 1015.3  12.1  11.4 999.0 99.0 99.00
2006 01 17 09 00 169  5.9  7.5 99.00 99.00 99.00 999 1014.9  12.1  11.7 999.0 99.0 99.00
2006 01 17 10 00 190  6.5  8.3 99.00 99.00 99.00 999 1014.6  12.0  11.7 999.0 99.0 99.00
2006 01 17 11 00 194  5.4  6.9 99.00 99.00 99.00 999 1014.6  11.8  11.7 999.0 99.0 99.00
2006 01 17 12 00 207  6.1  7.8 99.00 99.00 99.00 999 1014.3  11.8  11.7 999.0 99.0 99.00
2006 01 17 13 00 228  6.5  8.2 99.00 99.00 99.00 999 1013.6  11.8  11.7 999.0 99.0 99.00
2006 01 17 14 00 243  7.5  9.3 99.00 99.00 99.00 999 1013.4  11.0  11.8 999.0 99.0 99.00
2006 01 17 15 00 249  7.5  9.4 99.00 99.00 99.00 999 1013.1  11.0  11.7 999.0 99.0 99.00
2006 01 17 16 00 257  7.1  8.6 99.00 99.00 99.00 999 1012.6  11.3  11.7 999.0 99.0 99.00
2006 01 17 17 00 263  7.2  9.1 99.00 99.00 99.00 999 1012.6  10.5  11.7 999.0 99.0 99.00
2006 01 17 18 00 278  7.3  9.4 99.00 99.00 99.00 999 1012.6  11.0  11.4 999.0 99.0 99.00
2006 01 17 19 00 289  7.6  9.4 99.00 99.00 99.00 999 1012.5  11.4  11.4 999.0 99.0 99.00
2006 01 17 20 00 296  8.3 11.1 99.00 99.00 99.00 999 1011.9  11.6  11.4 999.0 99.0 99.00
2006 01 17 21 00 311 10.1 12.4 99.00 99.00 99.00 999 1010.9  11.7  11.4 999.0 99.0 99.00
2006 01 17 22 00 326  8.9 10.9 99.00 99.00 99.00 999 1010.2  11.7  11.4 999.0 99.0 99.00
2006 01 17 23 00 327 10.3 13.1 99.00 99.00 99.00 999 1010.0  11.7  11.4 999.0 99.0 99.00
2006 01 18 00 00 327  6.5  8.3 99.00 99.00 99.00 999 1010.3   9.4  11.4 999.0 99.0 99.00
2006 01 18 01 00 188  9.3 11.4 99.00 99.00 99.00 999 1010.0  11.0  11.4 999.0 99.0 99.00
2006 01 18 02 00 224 11.2 14.3 99.00 99.00 99.00 999 1010.0  11.0  11.4 999.0 99.0 99.00
2006 01 18 04 00 240 12.3 16.0 99.00 99.00 99.00 999 1010.4   9.9  11.4 999.0 99.0 99.00
2006 01 18 05 00 249 12.3 14.8 99.00 99.00 99.00 999 1010.0  10.3  11.4 999.0 99.0 99.00
2006 01 18 06 00 258 11.9 15.1 99.00 99.00 99.00 999 1009.6  10.2  11.4 999.0 99.0 99.00
2006 01 18 07 00 268 11.4 15.3 99.00 99.00 99.00 999 1009.6   9.7  11.4 999.0 99.0 99.00
2006 01 18 08 00 275 13.3 16.0 99.00 99.00 99.00 999 1009.9  10.1  11.4 999.0 99.0 99.00
2006 01 18 09 00 281  8.6 11.1 99.00 99.00 99.00 999 1009.9   8.7  11.4 999.0 99.0 99.00
2006 01 18 10 00 283 11.6 15.5 99.00 99.00 99.00 999 1009.9   9.7  11.4 999.0 99.0 99.00
2006 01 18 11 00 290 13.3 16.8 99.00 99.00 99.00 999 1010.2 999.0  11.4 999.0 99.0 99.00
2006 01 18 12 00 306 15.1 19.1 99.00 99.00 99.00 999 1010.4  10.2  11.4 999.0 99.0 99.00
2006 01 18 13 00 321 13.2 16.4 99.00 99.00 99.00 999 1011.3   9.8  11.4 999.0 99.0 99.00
2006 01 18 14 00 328 13.4 16.9 99.00 99.00 99.00 999 1012.1  10.2  11.3 999.0 99.0 99.00
2006 01 18 15 00 338 13.2 16.2 99.00 99.00 99.00 999 1013.1  10.3  11.3 999.0 99.0 99.00
2006 01 18 16 00 346 12.3 15.8 99.00 99.00 99.00 999 1014.1  10.3  11.3 999.0 99.0 99.00
2006 01 18 17 00 356 12.2 15.0 99.00 99.00 99.00 999 1015.3  10.4  11.3 999.0 99.0 99.00
2006 01 18 18 00 350 12.1 17.7 99.00 99.00 99.00 999 1016.5  10.2  11.3 999.0 99.0 99.00
2006 01 18 19 00 350 12.5 14.9 99.00 99.00 99.00 999 1017.6  10.3  11.4 999.0 99.0 99.00
2006 01 18 20 00 343 12.8 15.9 99.00 99.00 99.00 999 1018.0  10.6  11.3 999.0 99.0 99.00
2006 01 18 21 00 999 99.0 17.7 99.00 99.00 99.00 999 1018.6  10.2  11.3 999.0 99.0 99.00
2006 01 18 22 00 325 12.3 15.6 99.00 99.00 99.00 999 1018.9  10.4  11.3 999.0 99.0 99.00
2006 01 18 23 00 332 12.6 15.1 99.00 99.00 99.00 999 1019.6  10.2  11.3 999.0 99.0 99.00
2006 01 19 00 00 305 12.2 14.9 99.00 99.00 99.00 999 1020.9  10.4  11.3 999.0 99.0 99.00
2006 01 19 01 00 296 12.0 14.8 99.00 99.00 99.00 999 1021.9  10.1  11.3 999.0 99.0 99.00
2006 01 19 02 00 315 10.2 14.5 99.00 99.00 99.00 999 1022.4   9.9  11.4 999.0 99.0 99.00
2006 01 19 03 00 318 10.5 13.8 99.00 99.00 99.00 999 1023.3  10.3 999.0 999.0 99.0 99.00
2006 01 19 04 00 324  9.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 01 19 05 00 332  9.3 11.7 99.00 99.00 99.00 999 1025.3  10.0  11.3 999.0 99.0 99.00
2006 01 19 06 00 333  7.5  9.9 99.00 99.00 99.00 999 1025.8 999.0  11.3 999.0 99.0 99.00
2006 01 19 07 00 335  7.5 99.0 99.00 99.00 99.00 999 1026.1  10.2  11.4 999.0 99.0 99.00
2006 01 19 08 00 347  6.3  9.3 99.00 99.00 99.00 999 1025.9  10.2  11.3 999.0 99.0 99.00
2006 01 19 09 00 353  6.1  8.4 99.00 99.00 99.00 999 1025.8   9.8  11.3 999.0 99.0 99.00
2006 01 19 10 00 358  6.7  9.2 99.00 99.00 99.00 999 1026.4   9.8  11.3 999.0 99.0 99.00
2006 01 19 11 00   3  6.0  8.6 99.00 99.00 99.00 999 1026.7   9.8  11.3 999.0 99.0 99.00
2006 01 19 12 00   7  5.2  7.2 99.00 99.00 99.00 999 1026.6   9.7  11.3 999.0 99.0 99.00
2006 01 19 13 00 348  6.9  8.5 99.00 99.00 99.00 999 1026.5   9.7  11.3 999.0 99.0 99.00
2006 01 19 14 00 249  5.2  7.3 99.00 99.00 99.00 999 1026.5   9.8  11.3 999.0 99.0 99.00
2006 01 19 15 00 249  4.9  6.2 99.00 99.00 99.00 999 1026.6  10.2  11.3 999.0 99.0 99.00
2006 01 19 16 00 246  6.0  7.4 99.00 99.00 99.00 999 1026.3   9.8  11.3 999.0 99.0 99.00
2006 01 19 17 00 258  5.1  6.9 99.00 99.00 99.00 999 1026.2   9.7  11.3 999.0 99.0 99.00
2006 01 19 18 00 271  7.0  8.2 99.00 99.00 99.00 999 1026.4  10.2  11.3 999.0 99.0 99.00
2006 01 19 19 00 276  6.3  7.8 99.00 99.00 99.00 999 1026.0  10.3  11.3 999.0 99.0 99.00
2006 01 19 20 00 282  6.6  8.0 99.00 99.00 99.00 999 1025.5  10.4  11.3 999.0 99.0 99.00
2006 01 19 21 00 280  7.8  9.6 99.00 99.00 99.00 999 1024.5  10.5  11.3 999.0 99.0 99.00
2006 01 19 22 00 285  7.3  9.1 99.00 99.00 99.00 999 1023.9  10.1  11.3 999.0 99.0 99.00
2006 01 19 23 00 289  7.5  9.4 99.00 99.00 99.00 999 1023.5  10.6  11.3 999.0 99.0 99.00
2006 01 20 00 00 300  9.0 10.5 99.00 99.00 99.00 999 1023.3  11.1  11.3 999.0 99.0 99.00
2006 01 20 01 00 308  7.6  9.3 99.00 99.00 99.00 999 1022.5  11.3  11.3 999.0 99.0 99.00
2006 01 20 02 00 315  7.6  9.2 99.00 99.00 99.00 999 1022.0  11.3  11.3 999.0 99.0 99.00
2006 01 20 03 00 308  8.7 11.3 99.00 99.00 99.00 999 1021.9  11.2  11.3 999.0 99.0 99.00
2006 01 20 04 00 316  7.1  8.8 99.00 99.00 99.00 999 1022.0  10.8 999.0 999.0 99.0 99.00
2006 01 20 05 00 309  8.4 10.2 99.00 99.00 99.00 999 1022.0  11.7  11.3 999.0 99.0 99.00
2006 01 20 06 00 278  8.4 10.0 99.00 99.00 99.00 999 1021.8  11.5  11.3 999.0 99.0 99.00
2006 01 20 07 00 275  8.3 10.3 99.00 99.00 99.00 999 1021.1  11.7  11.3 999.0 99.0 99.00
